% # columns="iter, evals, sigma, 0, fitness, xbest" seed=422475, Wed May  8 17:56:05 2019, <python>{}</python>
1 17 0.4800694029048342 0 56.575801447465 0.15428636028062495 0.5506851280171982 -0.08971766758114111 -0.16655291839175543 0.004986068467197011 -0.08371275201484722 -0.19087015856754452 0.041392202565373765 -0.20097953326800147 -0.32040368475119163 0.693862835585956 0.3277729420445829 0.5893874242690278 -0.33323061649042435 -0.11679222371603029 0.017295769146981547 -0.9864108719058495 -0.6573826219779257 0.10904653904975341 0.3237552092480452 -0.5019348248900971 -0.6853567563790741 -0.13932704055011483 0.02540354155216019 0.5517284257627467 0.8798162604350587 0.6980788031909778 -0.14969980685620599 0.35421538539932146 -0.461638266822269 0.09789632710051026 -0.023356989559431024 -0.4308783947267457 -0.01652367338738821 0.21880458363683183 0.7904893648480795 -0.47590142198011426 0.6744568195355284 -0.1233755110400642 0.22731008981392548 -0.2927671206457149 0.15701504018654208 0.6663989255844984 0.10107747612165749 0.10745943324315507 0.17482637362812847 0.7091348252299251 0.27957026852445355 -0.01927164299500294 -0.87871958041776 -0.8780339287520642 0.9200564180732086 0.049847997847066054 -0.3098865247878165 -0.17497452841312552 0.18564938498163988 0.787404684862869 0.4094065601073319 -0.9349534657571088 0.030787361313747638 -0.0365413375530345 0.9925431085760628 0.01775626977848102 0.8210253075212186 -0.3312234126869447 0.035450899388909135 0.38430790014317445 -0.1105271763368704 -0.09864636405597149 -0.8605780794886199 0.025145076291642195 0.36253916556143845 -0.028680452417084914 -0.3262407247350861 -0.05858777752598028 -0.19428487385474505 0.1226522923408134 -0.7986268886882132 -0.4830376507843804 0.9918223739402072 -0.17116341399776705 0.8164743388452289 0.3452237037446372 -0.18702364610796895 0.9532628809550162 -0.5727840518739095 -0.14785340204843292 0.11712592315028951 -0.5866101472503175 0.2203043985844813
2 34 0.4645457502771118 0 45.15409493414798 0.142631618585307 -0.27727524431893147 -0.5070305554440171 0.10432528184096752 0.5873793757667904 -0.5791169509219485 -0.1755166064676886 -0.42672954515369677 0.8932811819641207 0.21662224450151685 0.14933023303760426 -0.7216113765552575 -0.14231021218578446 -0.7768347570741019 0.4812335989200339 -0.6015092627764372 -0.36685458560652917 0.39643353441655793 -0.192900113446608 -0.14228687253357603 0.2638292572475185 -0.06728429724222726 -0.05016225156490362 -0.5613721748764671 -0.3913100748844296 0.48916056497197546 0.09443448904039245 -0.04298812451058882 0.2855296754436738 -0.4586487012637474 0.22022952902998924 -0.04854781274237449 -0.07572932589633619 -0.2542412710836288 0.7828757582775561 0.6553334325723117 -0.3455754493279263 -0.022905214053172696 -0.9995203551040597 -0.3375976766304564 0.3245398386566586 -0.043043407109067476 0.7733843738138388 -0.8611282239058788 -0.11016113023005536 0.06887956175026598 0.4717995161339925 0.36094628952561914 0.10197843942394796 -0.6801604123194087 -0.4087521162245355 -0.6313908565044987 -0.10170869413020839 -0.045693187754272196 -0.9744882291458888 0.4262349606751277 -0.9227236541546923 -0.04049331521745331 0.04438585046877566 -0.09584918549373818 -0.1311424040624371 -0.19475510511383592 0.40011613609806085 0.5764511931464683 0.6577851362631197 -0.4978958381501714 -0.3437868482227545 -0.02526975523733327 -0.3251101780907323 -0.6622913555082066 -0.5672646909308058 0.03739918255261526 0.6237503328073607 0.0700926518335247 0.09012151951908925 0.840467865664656 -0.09190388349731547 -0.8913604763171419 -0.24760069526970646 0.7583682608791389 0.49646949066052315 0.43732140670191627 0.060571137284269806 0.07009111546742937 -0.10058136842093646 -0.7402744777615105 0.25272832413582724 0.13839279269110338 -0.02391112372705881 0.426531202164874
3 51 0.45234087514763227 0 70.39659202581842 -0.1529388839536145 0.48767170242265095 -0.47557263443918146 0.23264243053101702 -0.3144555349339364 -0.18080752181375023 0.660988706849023 -0.5813842307641828 0.4552320573473945 0.47873385112563216 0.24839737752691826 -0.0551908424752902 0.20616585245373453 -0.45058262242959196 0.607807823775637 0.24356296965855356 -0.7258364804079345 0.3838412475697816 -0.25805762576568336 0.2673939581709118 -0.9942062997935474 0.06611816007554994 0.4960443878035919 -0.122754026887994 -0.014351409223355534 0.569310081013933 0.8666219112757763 0.5987549979166595 0.2416612188233504 0.9945886328731622 0.06941190372018907 0.016860767575271912 0.3754660861751875 0.2461111349923172 0.020600714951302862 0.7232602387711726 -0.14636834864514983 -0.20260939864855518 -0.5636788212858808 -0.09825322919953927 0.9915491771129188 0.03673083628138632 0.52607507847179 -0.6908051680810696 0.496297695598205 0.2117895917291949 0.01377013287845652 0.8087175230439996 0.06190866151713115 -0.9534780429996609 -0.48554121134529304 0.7233534555756931 0.6962416116650766 -0.6960793832120088 -0.285087296779114 0.3934458788378663 -0.9644285182306905 -0.22228741331003163 -0.26275134439063574 -0.5450184866286585 0.15068550047094323 -0.22187514312770207 0.7151877505993045 0.30135049442711004 0.8629589040389423 -0.9579981231097991 0.4503243429341229 0.6313121062911797 -0.8145410862055341 -0.9999000246468159 -0.7281039475944352 0.22676261408375295 0.44381609888387086 0.691582907927639 0.4151874508582674 0.4986208764148311 -0.0553279135295759 -0.18704158082477118 -0.0819277235759065 0.1625833097374197 -0.01981236998941871 0.32598113773723353 -0.5981596436062286 -0.21770348042926535 -0.3429258582540825 -0.9850891124119256 -0.35939746078750084 0.31272369963710805 -0.3521520417454203 0.5537811750859368
4 68 0.44191218381259995 0 55.16478764506335 0.04115044723353517 0.6888847216614937 -0.02359432109912101 -0.1784701594696571 -0.07766710097089084 0.12589606102333378 0.36369443539237617 0.08394791794131917 0.7036250979808952 0.9656529765685313 -0.5963356510673167 -0.7286885113331267 -0.036933981722299836 -0.7424503062597778 0.22927417166200736 -0.3628336157067987 -0.8786290596921503 0.20502195474913068 0.6540656238980896 0.9659179652992133 -0.49111001375882 -0.9901905020378858 -0.06378796278711443 0.2376555217283592 0.5326775551930694 -0.7411815393539548 0.9900445537165619 -0.38098527606448174 0.6884174208956035 0.320496385213986 0.36153636048432347 0.22760935606716143 -0.13116408576530675 -0.36028195735314894 -0.16678254952940885 0.9963469769567813 -0.9997806036590492 0.33856300392664085 -0.36844859821758136 -0.4117833178335337 0.9342110653852986 0.2564173956067875 0.2943939135907366 -0.6673089328868269 0.543195053652116 0.9407740789271245 0.5267407599534202 0.3886208787668171 0.10219212125166904 -0.6569712394005096 -0.537389680896296 0.0667042987580373 0.3766114548720258 -0.33508191399222337 -0.04796917621601782 0.11808458512402326 -0.8914405202940257 -0.45846488450473716 -0.6706509606946722 0.6155741555175983 -0.5020328101898442 -0.23029396817926442 0.4484986287736019 0.8577820997568586 0.3452578082081137 -0.7083826884148812 -0.011100784425825752 0.33958224745575183 0.21039159476696645 -0.12364729004170616 -0.34058349797917825 -0.03195660884117453 -0.4983138988193434 0.656635096019863 -0.8358435787215165 0.1999608919309703 -0.16568696923875262 -0.25479320715248244 -0.3011335226472316 -0.2273879496833558 0.17209184902218486 -0.10871704453128034 -0.10920732605277665 0.176178478069277 0.6001015711572596 -0.9974757792171143 -0.06759610593046853 -0.34767245313271256 -0.08288237599323453 0.3301149395436254
5 85 0.43209930480473296 0 62.861481770888034 -0.057964411882093975 0.8370220318152992 -0.9409527054085082 0.08678129749714092 0.2949558112741633 -0.2597320106754202 0.3965909417469179 -0.17063999807640115 0.947803366745222 0.6550834891684741 -0.6337948547316505 -0.5099976339600821 0.04091209280630419 -0.9835773313761139 0.5715081732898555 -0.8026047726067056 -0.25868632397138014 -0.1131559139502801 0.3501519909025766 0.41728736205131345 0.2834350687094851 -0.9929701980301049 0.25932168095063785 0.25706551491313856 0.06403974066873078 0.4271813121314284 0.8134576339926259 -0.0643473549343447 0.005643468013069253 -0.04301611038258261 0.6889100159616354 -0.04427258981772886 0.13787235620083305 0.10706918855451353 -0.16172366187282228 -0.34590853822645246 -0.3590093984632474 0.6378247515002654 -0.9801086899380906 -0.4725117525650355 0.8339298470505393 0.8589857916654815 0.7754655199728449 -0.8279499128201183 0.14281137815932682 0.38983608128906866 0.43853319516319783 0.3819470159869864 0.03288229814664029 -0.7210755279604069 -0.6784536029503921 0.17289497435600568 0.5550090419053173 -0.09511038829778742 -0.326210600824861 -0.5061668603679759 -0.08738617766011236 0.7353898650938107 0.5303328436254509 0.40085887134087034 -0.13756565520848157 -0.17061105771675653 0.3372150978438403 0.694547874980096 0.1604179125069511 -0.27559544609784326 0.48199997125175253 -0.5609951206418571 -0.4807045455640364 -0.8083677032313725 -0.7229222081133558 0.7382106773431898 -0.031265578831086105 0.4909893222445233 -0.19765180487553738 -0.3944035107419201 -0.11445762248841865 -0.23773520720415153 -0.7645332687792812 -0.32345374972704877 0.34898321272690636 0.22721146736993306 -0.25706566377375845 0.6082237425853365 0.07366183442512461 -0.4911842006074421 -0.2503990411511833 -0.4370171297194312 -0.19209685585471642 0.1051134735166398
6 102 0.42455546209790557 0 49.65053145832319 -0.22691817833741496 0.28795567740912675 -0.7045355184999091 -0.49271060541719547 -0.10188161254961682 0.24386508860334988 0.3995724406108804 0.026416568763464265 0.4344823422315576 0.6461584335016995 -0.4125533070786489 -0.9643576657484858 0.15946398723459468 -0.5460537349561861 0.9845003431343475 -0.4424275092740141 -0.963605242470118 0.2017436030207138 -0.06769000230864541 0.4963627439611563 -0.3403049162336879 -0.506532042541965 0.27063456187614465 0.20445965483893755 0.40319099893655763 -0.2880449180002401 0.564795233195421 -0.012297816661482858 0.12326444365800765 0.36522080277229974 0.8669062020359626 -0.30750086611459454 0.01872249614978766 -0.9477797837755124 -0.003322365387937329 0.256088751947375 -0.8069456785901687 -0.5192960861490744 -0.2723408432368345 -0.30781471794170395 0.5854693918344989 0.28061319189153366 0.36628591333076516 -0.6780992335539868 0.9982528369903577 0.9933397413630177 0.49706400684071517 0.7040657923713185 -0.2923465086281339 -0.6814289386219994 -0.352463046249361 -0.3459491269112981 0.9974658789169941 -0.49146652764045506 0.22475832025659306 -0.4702128521289078 -0.9771637853711393 -0.1327746486639042 -0.20041420330736573 0.3903789523859782 0.09805764049105742 -0.4880650146703637 0.7427704597841917 0.12619281599087984 0.15389989641618512 0.034684342089687514 -0.32485775963202157 0.13659937851215492 -0.7511551531135638 -0.7724834178562119 -0.5798791102063352 -0.1589350366994104 0.08265745468980058 0.9917707512988013 -0.8060166066550152 0.0313269717666358 0.09419408968652088 0.059557712816950964 0.21382904443220652 0.04162245688361953 0.714610241174404 0.9890849807899581 -0.13338682394654566 0.45064546069513634 -0.313011366837884 -0.775663973432113 -0.029346726635428283 -0.07173368124570356 -0.39033308150339224 0.6712087076650544
7 119 0.4215167686257688 0 31.97150263963587 -0.06992561390002552 0.8781505914281869 -0.35957936981850624 0.49498344758008594 0.2436826732913221 0.22385260536347362 -0.45024441264811027 -0.720848984089293 0.9863442625102128 0.4576069094663908 -0.44175215843805177 -0.2130560387575286 -0.037102452796249075 -0.10742144725120101 -0.00915305158718116 -0.8087886579950991 -0.49905993813260385 0.21517208368867566 0.8582114216045877 0.020943043829833974 -0.17534324977375604 -0.4076613946483721 -0.20663968146582867 0.2688601619666126 0.2685751980492911 0.6701003506990387 0.27922544752188255 -0.4587610593676963 0.4584118384835273 -0.43724226496728624 0.9743792743689088 -0.10743414027164543 -0.2903724642840226 -0.8744666701472348 0.9948814113795507 0.2745961441112699 -0.5596672709410848 -0.2832928562020677 -0.5524193897853559 -0.9857557111425437 0.34736112317411716 -0.493296882224608 0.5323370509414935 -0.6384222239226962 0.8793752805480314 0.5019279044009224 -0.5329799422704908 0.4190676089178156 -0.36175079479411315 -0.0697683615800111 -0.8652373590966332 0.8330838401625791 0.9175204999196971 0.9194478521142766 -0.4825123655810528 -0.010651843858986185 -0.9288944175304819 -0.5722043960079539 -0.00921559431431565 0.3353886022399544 -0.7246361402022106 -0.44457480249873627 0.8737393438652905 0.9831770676346889 0.7113559105940604 -0.9940347727275098 0.10644355552994295 -0.14805238104060484 -0.22812098602972403 -0.8920368838696318 -0.34204573337885935 -0.017559501482452736 0.051516844050805324 0.640879718723766 0.055256913312511646 -0.09051772546832107 0.6389441212422867 0.3239119904388051 0.9830754221214475 -0.26726000865065486 0.6323071034783424 0.9857023001067706 -0.41221407507674235 0.6836492785428617 0.06222937224712477 -0.3838664218329547 0.07386600845483698 -0.10722424354198601 0.19701132787426248 0.11422459006614236
8 136 0.4165949428413249 0 49.773365325061604 0.010076784275488377 0.6496446918788574 -0.4930639638324513 0.2622107148050672 -0.04445421428601937 0.6189479426121688 -0.16243064355700226 -0.44813274558772576 0.9999650330011582 0.4146547887073904 -0.2476617343536742 -0.5119894370990549 0.025111017772488392 -0.5504075226313088 0.977422891473756 -0.5640977686248096 -0.17879577575749206 -0.0505332972541912 0.5012036749565061 0.366944688105324 0.08542978777691716 0.4582243072130838 -0.5266461329008055 -0.1554702202704649 -0.4464686118966139 0.41016781914896006 0.5339886959217387 -0.6135833229736025 0.9631751002612413 0.09515317719406226 0.8136116803011573 -0.0776359111206503 -0.344585985633255 -0.9998221540424878 -0.30714622471825387 0.09088806174612013 -0.9998706219390372 -0.15535404305182454 -0.8885611661130384 0.0005907771873664425 0.03896221801876737 0.6258974233635776 0.20312333998629417 -0.638712057042705 0.3011274877630258 0.9541421394609088 0.9972572252506147 0.7572316209632842 -0.2815209042675586 -0.6277149520865293 0.405752601511574 0.4899881703700036 0.9842721603588062 -0.05134954379884311 0.10569273166020032 -0.2536572098037201 -0.7702736147803216 -0.1589628295650905 0.5027916090165676 0.5001166915086642 -0.22217011384476304 -0.35061006906591946 0.9999923154467558 0.99832131001519 0.9572859276982241 -0.448420272143495 -0.6556311898151442 0.44921714664017004 -0.29221023217186903 -0.10945954508168987 -0.8740388672625048 0.7277477621899356 -0.5787460815719412 0.838656337491184 -0.770665803264454 -0.17749144069315304 0.5591174787765704 -0.7066208323575126 0.10569776890734353 -0.6011455839025767 0.3062740516524333 -0.1610280274643353 -0.4905943747094877 -0.057384878706091824 0.10383855138224718 0.05925267452937244 0.11421244953916576 -0.4119104787137941 0.8572205827789889 0.20208079187857986
9 153 0.4125921946883889 0 52.142895928204894 0.38538565800812885 0.10587782553915126 -0.6565151826991363 -0.25547681851788395 0.25070086476426945 0.4744140630176453 -0.9675987575609932 -0.4117681864710624 0.8964511514231641 0.9999718384801309 0.16552233013550136 -0.5451391414747797 0.27415003442891617 -0.6696732625252793 0.5932272377218262 -0.4926350366547825 0.4052309338490304 0.518983406244107 0.8694533174182915 -0.2597523739675534 0.1850015155820893 0.1297708417852192 -0.1899078215804249 0.1281569251451074 0.21287805479484273 0.25205143510358397 0.6864943846975498 -0.597416570475088 0.6287767745924702 -0.6172392884999736 0.7506859462026629 -0.8757173730597071 -0.27069343103484395 -0.9987543804408662 0.6521854006153901 0.6913522451436419 -0.9789861632358474 -0.7378063047130263 -0.8804678195161016 -0.8555121748659844 0.7845387746863468 -0.5307645609682843 -0.27661802144479897 -0.6584872575347964 0.9756648506937396 0.7648945496417314 0.6556656067224758 0.6240983311665504 0.22738898545106317 -0.9310545428806326 -0.3870344998309603 0.7809039678047717 0.9985681876059677 0.09497245722308413 0.14442019622082156 0.1780684071169961 -0.09178634782036343 0.5853903468587786 -0.6816387988355254 -0.0347765675595505 -0.18028361445949825 -0.7235308763496461 0.9997010298810346 0.9163580467663082 0.47734019496224334 -0.9365457330004032 -0.8395418425848463 0.4114240452784881 -0.7470861087404126 -0.43634271088326604 -0.3899434851017183 0.2968375342365454 0.5386942460242699 0.7596847768874502 -0.660770119295966 -0.05181216570819397 -0.12267472918267759 -0.7247110492013098 0.9460903839183143 0.4668759214456356 0.38968345062309584 0.5515590431826255 0.12826662441925846 0.2839597782301453 0.05063475172368391 -0.30516115376244524 0.6925709360191079 -0.9826034893261443 0.8286152912975188 -0.12093437512248184
10 170 0.4097320896628554 0 33.13731637511898 0.0484696960130849 0.42205658779720384 -0.5182025096274555 0.03815189117848248 0.2663730297820282 0.3696646553080651 0.12183223093608453 -0.44744114953678904 0.976756623328621 0.9538478697756431 -0.11832530308696222 -0.7043079422140743 -0.2787817513843249 -0.8615932290620398 0.6807551254130249 -0.38934356980216966 0.2604627602987388 0.7144322649483948 0.4374233365444639 0.30788644879099647 -0.2201647312641643 0.03146432522209208 -0.6049417379596407 0.43577348463269977 0.3256131242078223 0.45514451578539405 0.5837635486315433 -0.2121547278025499 -0.04715162453868449 -0.24210356000117914 0.7017136916904123 -0.24271732049652128 0.19801794205889425 -0.5029819362778307 0.5675031441490135 -0.22702222108243203 -0.8599906696618949 -0.8430082291974554 -0.19476750891839245 -0.26512175005833416 0.6033096391936277 -0.34291854843828473 0.6900374698140372 -0.9582035185143707 0.3919959817095135 0.7620090838308309 0.19683623413152307 -0.351688559465959 -0.2703993970237345 0.014245599881369309 -0.32429831000832016 0.3214650460142553 0.9725187786949077 -0.17164442374827588 0.038279122743958865 0.9999821530910249 0.006028576317316348 0.08765871252834352 -0.46607022394176234 0.1830839194328721 -0.5580351179922335 -0.10608485573945098 0.9330803370107261 0.9225511031597193 -0.1354536020158732 -0.7597858845842462 0.08080012719531865 0.06220597908233376 -0.4984878214581514 -0.7403597503925787 -0.9975148307930316 0.9115591718097129 0.036974391657241146 0.9673185266465872 -0.8253506157122532 -0.9461764695556978 -0.13275622325502404 -0.4201172166665298 0.9989143839294367 0.4788445623950559 0.6875646201241528 0.7784357429253372 0.2274768913530187 0.16652703575680577 0.7759678704866808 -0.534912738309723 0.992268857099519 -0.8444799189705581 -0.20535738075451493 0.6383333282942252
